lat,lon,mean_annual_precip_mm
 29.5,  87.5,847.3965688946431
 29.5,  88.5,877.2034668420795
 29.5,  89.5,832.1245882580828
 29.5,  90.5,765.6189783944845
 29.5,  91.5,704.5258758285499
 29.5,  92.5,640.8698404701748
 29.5,  93.5,673.731910621073
 29.5,  94.5,720.9603615873655
 29.5,  95.5,821.0995852187403
 29.5,  96.5,664.7508739613254
 29.5,  97.5,687.7021691716951
 29.5,  98.5,712.2202726433632
 29.5,  99.5,699.5737207861424
 29.5, -10.5,124.80603686283378
 29.5, -81.5,1329.636665800522
 29.5, -82.5,1382.8784777378214
 29.5, -83.5,1375.588532139515
 29.5, -84.5,1406.6043376100474
 29.5, -89.5,1510.0677037054095
 29.5, -90.5,1555.971153011096
 29.5, -91.5,1543.2431315291547
 29.5, -92.5,1483.8517464409615
 29.5, -93.5,1416.9913997321296
 29.5, -94.5,1283.9425571992483
 29.5, -95.5,1122.9577820218844
 29.5, -96.5,1016.45907312015
 29.5, -97.5,906.7599323538358
 29.5, -98.5,791.4599307906526
 29.5, -99.5,560.193976527658
 29.5, 100.5,709.1638094191921
 29.5, 101.5,768.0582050198111
 29.5, 102.5,953.794845663268
 29.5, 103.5,1116.4935592659592
 29.5, 104.5,1088.1073491203374
 29.5, 105.5,1066.5396781378781
 29.5, 106.5,1117.9215731291936
 29.5, 107.5,1178.5103697941222
 29.5, 108.5,1234.1819194431964
 29.5, 109.5,1276.6008872533669
 29.5, 110.5,1268.1327879511077
 29.5, 111.5,1265.8478713323332
 29.5, 112.5,1279.375886206997
 29.5, 113.5,1331.4220085421512
 29.5, 114.5,1403.2495942066969
 29.5, 115.5,1462.2556358482047
 29.5, 116.5,1524.4948572584847
 29.5, 117.5,1581.7940015940574
 29.5, 118.5,1580.9961520865047
 29.5, 119.5,1503.976324000749
 29.5, 120.5,1415.701319872305
 29.5, 121.5,1425.4832198465692
 29.5,-100.5,483.53578604089813
 29.5,-101.5,404.5116464742299
 29.5,-102.5,356.4400937300304
 29.5,-103.5,315.6538859231976
 29.5,-104.5,269.67371286169214
 29.5,-105.5,278.1163855738424
 29.5,-106.5,288.25862645948763
 29.5,-107.5,406.91724838907356
 29.5,-108.5,584.987512527933
 29.5,-109.5,502.7194078826698
 29.5,-110.5,402.07587065891335
 29.5,-111.5,224.20345264252535
 29.5,-112.5,147.9787384387234
 29.5,-113.5,111.06379572289258
 29.5,-114.5,102.60819136987216
 29.5,-115.5,119.34885192142222
 30.5,   0.5,46.401294079834024
 30.5,   1.5,44.80862165557158
 30.5,   2.5,38.32629374565621
 30.5,   3.5,26.268966086305166
 30.5,   4.5,12.736207063727338
 30.5,   5.5,13.05129334099334
 30.5,   6.5,15.675431361357713
 30.5,   7.5,19.889224548663556
 30.5,   8.5,24.90646596946593
 30.5,   9.5,36.74051798571801
 30.5,  -0.5,47.19741456901077
 30.5,  -1.5,51.98750106826554
 30.5,  -2.5,71.31896694383488
 30.5,  -3.5,115.63276122234251
 30.5,  -4.5,150.22931327079908
 30.5,  -5.5,182.11810791360796
 30.5,  -6.5,199.39526243273428
 30.5,  -7.5,268.24138392273596
 30.5,  -8.5,268.3668160218874
 30.5,  -9.5,212.73879710395406
 30.5,  10.5,62.84482886658275
 30.5,  11.5,83.13965683122136
 30.5,  12.5,91.27500193755561
 30.5,  13.5,103.48319157710749
 30.5,  14.5,92.41034663160302
 30.5,  15.5,115.26551932070792
 30.5,  16.5,137.96422624851354
 30.5,  17.5,152.8892277294192
 30.5,  18.5,148.3512960818821
 30.5,  19.5,128.87356590736528
 30.5,  20.5,124.40431255513228
 30.5,  21.5,111.73491589635097
 30.5,  22.5,91.00646757231706
 30.5,  23.5,61.88750120868972
 30.5,  24.5,50.85344937922242
 30.5,  25.5,66.78189781494439
 30.5,  26.5,87.92888115969455
 30.5,  27.5,90.797846768501
 30.5,  28.5,99.98793305151551
 30.5,  29.5,107.27888149116191
 30.5,  30.5,65.66250118144372
 30.5,  31.5,32.472845548474844
 30.5,  32.5,35.454742025038044
 30.5,  33.5,69.6943979367357
 30.5,  34.5,64.86551855520571
 30.5,  35.5,87.3607774656266
 30.5,  36.5,71.10000106181694
 30.5,  37.5,23.582328039638952
 30.5,  38.5,15.215517534264203
 30.5,  39.5,40.32801808108544
 30.5,  40.5,43.94439739759626
 30.5,  41.5,44.76250071772213
 30.5,  42.5,53.75000019731192
 30.5,  43.5,66.4474146355843
 30.5,  44.5,77.54655293580788
 30.5,  45.5,84.00474303395586
 30.5,  46.5,102.85043290514372
 30.5,  47.5,129.56422696879198
 30.5,  48.5,169.1081931894517
 30.5,  49.5,196.35603884263932
 30.5,  50.5,243.64052280783653
 30.5,  51.5,323.84397114093963
 30.5,  52.5,334.08147194910924
 30.5,  53.5,275.37026382417514
 30.5,  54.5,210.23190176075906
 30.5,  55.5,169.84698548142254
 30.5,  56.5,148.85991699730272
 30.5,  57.5,135.07327803156886
 30.5,  58.5,96.32457059027692
 30.5,  59.5,102.65732946182635
 30.5,  60.5,111.37931255851713
 30.5,  61.5,87.18922591106646
 30.5,  62.5,91.02672607425987
 30.5,  63.5,100.43060593894717
 30.5,  64.5,120.80301993834819
 30.5,  65.5,147.75172716632875
 30.5,  66.5,193.00129736738347
 30.5,  67.5,263.0017292663969
 30.5,  68.5,277.8344883052954
 30.5,  69.5,312.63664413628914
 30.5,  70.5,249.19957411064416
 30.5,  71.5,234.88319450835218
 30.5,  72.5,281.12457435520304
 30.5,  73.5,356.4400942985868
 30.5,  74.5,460.4215622352886
 30.5,  75.5,593.2991532424207
 30.5,  76.5,797.6866519324932
 30.5,  77.5,984.5586432289846
 30.5,  78.5,998.7823452815926
 30.5,  79.5,802.0400997837042
 30.5,  80.5,613.467253843772
 30.5,  81.5,589.6750105115875
 30.5,  82.5,610.5275990366936
 30.5,  83.5,665.2026016794402
 30.5,  84.5,673.2806169822298
 30.5,  85.5,716.2508775201337
 30.5,  86.5,768.2969979890463
 30.5,  87.5,734.095272609386
 30.5,  88.5,690.1332021057926
 30.5,  89.5,624.1814772137922
 30.5,  90.5,556.7150979843633
 30.5,  91.5,518.9064752807327
 30.5,  92.5,491.96940724394324
 30.5,  93.5,497.4982862921176
 30.5,  94.5,542.5905283460523
 30.5,  95.5,532.251734532737
 30.5,  96.5,524.1564745445704
 30.5,  97.5,559.3168236215696
 30.5,  98.5,596.516392495708
 30.5,  99.5,626.8659621753955
 30.5, -81.5,1311.2948564660962
 30.5, -82.5,1342.6319225574362
 30.5, -83.5,1372.4409788148157
 30.5, -84.5,1495.960377564718
 30.5, -85.5,1496.1763211858683
 30.5, -86.5,1530.79701117606
 30.5, -87.5,1562.281929734452
 30.5, -88.5,1578.106498350871
 30.5, -89.5,1570.2474462879372
 30.5, -90.5,1584.1051991797729
 30.5, -91.5,1561.319858746282
 30.5, -92.5,1506.635806048225
 30.5, -93.5,1429.7224471877362
 30.5, -94.5,1393.8586486660201
 30.5, -95.5,1204.215541223
 30.5, -96.5,1026.1207093699225
 30.5, -97.5,866.6073466847683
 30.5, -98.5,779.3638071315042
 30.5, -99.5,620.2133743228585
 30.5, 100.5,651.1107885987209
 30.5, 101.5,709.1060477570985
 30.5, 102.5,809.6607907501788
 30.5, 103.5,1031.800882520347
 30.5, 104.5,989.7133797263277
 30.5, 105.5,1009.9664008617401
 30.5, 106.5,1085.3526082121093
 30.5, 107.5,1163.0866598075834
 30.5, 108.5,1186.086663759988
 30.5, 109.5,1198.376751003594
 30.5, 110.5,1155.1789025273818
 30.5, 111.5,1118.651318167818
 30.5, 112.5,1119.4418335192163
 30.5, 113.5,1185.440972842533
 30.5, 114.5,1266.8267474536751
 30.5, 115.5,1334.2853691729495
 30.5, 116.5,1366.4431328795338
 30.5, 117.5,1386.3095116333332
 30.5, 118.5,1391.126318842815
 30.5, 119.5,1360.1961468994166
 30.5, 120.5,1318.4814881227655
 30.5, 121.5,1342.6935596026738
 30.5, 122.5,1457.7728694723598
 30.5, 130.5,2404.4160004319815
 30.5, 140.5,2158.5948644177665
 30.5,-100.5,501.4150943386144
 30.5,-101.5,406.3706994848005
 30.5,-102.5,367.16811010093784
 30.5,-103.5,387.8603530583968
 30.5,-104.5,342.6573344020751
 30.5,-105.5,263.5103496148669
 30.5,-106.5,219.0418145569234
 30.5,-107.5,239.8551760523998
 30.5,-108.5,380.08707628399134
 30.5,-109.5,413.5681116685015
 30.5,-110.5,453.56768146825254
 30.5,-111.5,317.96293803391154
 30.5,-112.5,164.62327898595612
 30.5,-114.5,80.78218583402962
 30.5,-115.5,195.89095290766326
 30.5,-116.5,156.83276201078095
 31.5,   0.5,85.28448437655281
 31.5,   1.5,78.71681194135856
 31.5,   2.5,76.7185358655607
 31.5,   3.5,66.00129434713645
 31.5,   4.5,35.59008696456921
 31.5,   5.5,30.15258680797857
 31.5,   6.5,32.56594893541829
 31.5,   7.5,36.95862152902731
 31.5,   8.5,48.24525954121531
 31.5,   9.5,69.05129442929194
 31.5,  -0.5,89.81853617387344
 31.5,  -1.5,108.31293332133572
 31.5,  -2.5,122.52888165061074
 31.5,  -3.5,209.3012968601081
 31.5,  -4.5,266.99957508362576
 31.5,  -5.5,383.322852370554
 31.5,  -6.5,418.16897480433875
 31.5,  -7.5,363.19569628695353
 31.5,  -8.5,306.319402863946
 31.5,  -9.5,294.57371217555146
 31.5,  10.5,105.29051966056358
 31.5,  11.5,132.58060658424452
 31.5,  12.5,162.02327914764015
 31.5,  13.5,157.01638223426738
 31.5,  14.5,150.60819271274298
 31.5,  15.5,169.27931303492394
 31.5,  16.5,185.37758886653546
 31.5,  20.5,210.9521589252199
 31.5,  21.5,218.54655581584268
 31.5,  22.5,194.34052075291504
 31.5,  23.5,129.23707133396692
 31.5,  24.5,106.70086433407691
 31.5,  25.5,191.03362478431447
 31.5,  26.5,176.94195783138275
 31.5,  27.5,182.74569281890734
 31.5,  28.5,230.91121091346804
 31.5,  30.5,146.4060368530838
 31.5,  31.5,156.1379339027636
 31.5,  32.5,285.80517678617923
 31.5,  33.5,303.5913830091214
 31.5,  34.5,313.1797470974511
 31.5,  35.5,304.8978511877679
 31.5,  36.5,134.5310363400535
 31.5,  37.5,37.50474191823139
 31.5,  38.5,49.02974243169843
 31.5,  39.5,61.77974246403781
 31.5,  40.5,69.23922551037937
 31.5,  41.5,62.734915190729616
 31.5,  42.5,69.79353568060645
 31.5,  43.5,79.38448381218419
 31.5,  44.5,81.32241540530633
 31.5,  45.5,100.77241597067695
 31.5,  46.5,147.04698577214936
 31.5,  47.5,205.13233221553526
 31.5,  48.5,250.17414335521133
 31.5,  49.5,258.9448338466665
 31.5,  50.5,350.2961287678316
 31.5,  51.5,337.4775937769948
 31.5,  52.5,216.94396896570407
 31.5,  53.5,167.48448637054014
 31.5,  54.5,139.29827808890622
 31.5,  55.5,97.96638138226139
 31.5,  56.5,128.24267465605178
 31.5,  57.5,97.29482978254815
 31.5,  58.5,102.1133641527709
 31.5,  59.5,137.95905446299707
 31.5,  60.5,136.80991661856916
 31.5,  61.5,120.32758846246351
 31.5,  62.5,123.69741611911691
 31.5,  63.5,132.87715830808057
 31.5,  64.5,146.34741622652732
 31.5,  65.5,173.7202620729162
 31.5,  66.5,210.44784842001212
 31.5,  67.5,284.8754369626786
 31.5,  68.5,310.94655774405294
 31.5,  69.5,358.7056118876128
 31.5,  70.5,295.2892298567719
 31.5,  71.5,330.7931106435135
 31.5,  72.5,411.06466408664807
 31.5,  73.5,536.8043228928001
 31.5,  74.5,665.6301881252499
 31.5,  75.5,813.2534656570903
 31.5,  76.5,939.703472525331
 31.5,  77.5,891.2879479579178
 31.5,  78.5,762.6086337576653
 31.5,  79.5,529.9047518536964
 31.5,  80.5,427.15690464552114
 31.5,  81.5,435.535354336788
 31.5,  82.5,492.02975125559453
 31.5,  83.5,544.3405275427064
 31.5,  84.5,634.2241502301447
 31.5,  85.5,669.8396699839626
 31.5,  86.5,699.9711325949637
 31.5,  87.5,679.7224289728649
 31.5,  88.5,632.6030312280075
 31.5,  89.5,550.9525964406865
 31.5,  90.5,465.1120785843774
 31.5,  91.5,425.36423314603627
 31.5,  92.5,412.8952660682323
 31.5,  93.5,397.3388020634844
 31.5,  94.5,420.6728534667336
 31.5,  95.5,435.80000848618573
 31.5,  96.5,440.89828454073654
 31.5,  97.5,460.316388944164
 31.5,  98.5,501.991389332532
 31.5,  99.5,561.8340636173842
 31.5, -81.5,1241.265973625512
 31.5, -82.5,1215.2970063974117
 31.5, -83.5,1247.4233004229852
 31.5, -84.5,1324.3142518277828
 31.5, -85.5,1415.9629570965112
 31.5, -86.5,1507.7590853499958
 31.5, -87.5,1547.2513211657263
 31.5, -88.5,1512.909514938963
 31.5, -89.5,1497.177618692661
 31.5, -90.5,1514.1530474301044
 31.5, -91.5,1521.8267546809952
 31.5, -92.5,1460.0026139884162
 31.5, -93.5,1348.055196577105
 31.5, -94.5,1264.4077830849026
 31.5, -95.5,1130.368124633
 31.5, -96.5,998.4685545008759
 31.5, -97.5,833.710791574727
 31.5, -98.5,755.7301890788407
 31.5, -99.5,635.0172544594469
 31.5, 100.5,594.2086334657567
 31.5, 101.5,647.9672544143838
 31.5, 102.5,691.0918237112205
 31.5, 103.5,795.8319148195203
 31.5, 104.5,883.2607945748447
 31.5, 105.5,929.7620899255934
 31.5, 106.5,1015.2151089187328
 31.5, 107.5,1082.5107996936501
 31.5, 108.5,1072.0672613772851
 31.5, 109.5,1050.9754523922659
 31.5, 110.5,1015.3099350908708
 31.5, 111.5,983.3263145407726
 31.5, 112.5,978.4595028490855
 31.5, 113.5,1049.0250217174662
 31.5, 114.5,1124.9681264792152
 31.5, 115.5,1171.631058960286
 31.5, 116.5,1194.5965760021054
 31.5, 117.5,1175.1388164242924
 31.5, 118.5,1181.3931299442875
 31.5, 119.5,1185.8513170562942
 31.5, 120.5,1178.2439876268136
 31.5, 121.5,1183.399160703323
 31.5, 130.5,2391.4069441762463
 31.5, 131.5,2510.434524634789
 31.5,-100.5,507.1271635972221
 31.5,-101.5,421.400009578672
 31.5,-102.5,359.2836282548398
 31.5,-103.5,322.4681102278611
 31.5,-104.5,334.8728521654447
 31.5,-105.5,281.6142290607737
 31.5,-106.5,206.73276323031894
 31.5,-107.5,203.41034904517363
 31.5,-108.5,288.95819594004547
 31.5,-109.5,353.44871373053905
 31.5,-110.5,410.61638670279814
 31.5,-111.5,382.8340606479103
 31.5,-112.5,229.96379832380677
 31.5,-113.5,110.55258853088037
 31.5,-114.5,83.70804719569098
 31.5,-115.5,221.54095223070735
 31.5,-116.5,253.5698326667129
 32.5,   0.5,144.92026192604988
 32.5,   1.5,153.77715805224304
 32.5,   2.5,132.36034748349982
 32.5,   3.5,110.69310582875565
 32.5,   4.5,79.90689795782214
 32.5,   5.5,67.73836349711979
 32.5,   6.5,63.019397706981636
 32.5,   7.5,71.60905298295208
 32.5,   8.5,87.30732929693728
 32.5,   9.5,117.63664040666332
 32.5,  -0.5,154.56810691220497
 32.5,  -1.5,202.0530202524608
 32.5,  -2.5,240.1245745060773
 32.5,  -3.5,311.6745749717129
 32.5,  -4.5,409.8642318101665
 32.5,  -5.5,493.950871910065
 32.5,  -6.5,407.9301806719781
 32.5,  -7.5,367.4060432787279
 32.5,  -8.5,351.41854365019066
 32.5,  -9.5,331.879316882969
 32.5,  10.5,146.76422730072179
 32.5,  11.5,165.33922785122334
 32.5,  12.5,205.69784852862358
 32.5,  13.5,243.05819484164363
 32.5,  14.5,233.64540692194012
 32.5,  20.5,336.35000619696905
 32.5,  21.5,407.0694042336325
 32.5,  22.5,372.1978525087752
 32.5,  23.5,340.01264801223226
 32.5,  24.5,339.8905232795997
 32.5,  34.5,496.1270229974442
 32.5,  35.5,497.2275958283451
 32.5,  36.5,191.06853723702633
 32.5,  37.5,77.6172430161708
 32.5,  38.5,81.06551895833351
 32.5,  39.5,94.72715717489865
 32.5,  40.5,101.63448506234023
 32.5,  41.5,98.46250189172811
 32.5,  42.5,101.06034706789875
 32.5,  43.5,97.1745709442887
 32.5,  44.5,111.58017482582869
 32.5,  45.5,147.04095095396045
 32.5,  46.5,210.08405622223333
 32.5,  47.5,319.0806092552456
 32.5,  48.5,368.456041300573
 32.5,  49.5,388.8189737175046
 32.5,  50.5,380.3400942303305
 32.5,  51.5,208.3797450588117
 32.5,  52.5,147.73836444816072
 32.5,  53.5,113.631467806914
 32.5,  54.5,91.48707026275325
 32.5,  55.5,79.39310501467695
 32.5,  56.5,89.21250199269635
 32.5,  57.5,102.91120906533868
 32.5,  58.5,129.12327791708685
 32.5,  59.5,189.9698317122871
 32.5,  60.5,169.2495717333694
 32.5,  61.5,157.4185381274799
 32.5,  62.5,166.11379634897258
 32.5,  63.5,188.8685384847481
 32.5,  64.5,198.28707312644815
 32.5,  65.5,222.56164337652896
 32.5,  66.5,264.76293662627194
 32.5,  67.5,312.96552234271485
 32.5,  68.5,390.0267324509293
 32.5,  69.5,466.89483710147186
 32.5,  70.5,397.37759611344546
 32.5,  71.5,461.16983664010104
 32.5,  72.5,636.8918239931609
 32.5,  73.5,788.2069106400977
 32.5,  74.5,885.7474303919952
 32.5,  75.5,907.1788956718198
 32.5,  76.5,736.8810459313722
 32.5,  77.5,509.7224241454027
 32.5,  78.5,384.1913859433142
 32.5,  79.5,301.9741433240024
 32.5,  80.5,278.63017821793676
 32.5,  81.5,316.8823339969948
 32.5,  82.5,394.3219899843479
 32.5,  83.5,441.1560419263511
 32.5,  84.5,499.86164548479286
 32.5,  85.5,539.7168200098236
 32.5,  86.5,581.2043221366818
 32.5,  87.5,567.5719931906668
 32.5,  88.5,525.2034603614233
 32.5,  89.5,441.05388929309515
 32.5,  90.5,370.4288884040354
 32.5,  91.5,331.31422847891554
 32.5,  92.5,317.715524171447
 32.5,  93.5,314.569834201372
 32.5,  94.5,329.4396618870569
 32.5,  95.5,375.4995768431189
 32.5,  96.5,387.9362151002961
 32.5,  97.5,404.90776622873443
 32.5,  98.5,430.4775955746401
 32.5,  99.5,480.2801824533863
 32.5, -80.5,1276.4806318190592
 32.5, -81.5,1185.7995938555948
 32.5, -82.5,1134.9655389230827
 32.5, -83.5,1143.5202848335794
 32.5, -84.5,1260.2414067630368
 32.5, -85.5,1352.117699873345
 32.5, -86.5,1385.6332203971929
 32.5, -87.5,1403.2263189687812
 32.5, -88.5,1402.3952891107265
 32.5, -89.5,1451.16123771873
 32.5, -90.5,1403.2633955273136
 32.5, -91.5,1393.1724428925022
 32.5, -92.5,1361.3220174805872
 32.5, -93.5,1257.1314923557743
 32.5, -94.5,1206.1129536053231
 32.5, -95.5,1108.2388170340964
 32.5, -96.5,975.0077803628199
 32.5, -97.5,856.6810529643091
 32.5, -98.5,797.6125148935565
 32.5, -99.5,660.3263065280586
 32.5, 100.5,521.5392345261986
 32.5, 101.5,562.6379410688734
 32.5, 102.5,628.9254438634322
 32.5, 103.5,692.3146663487986
 32.5, 104.5,742.8922581996384
 32.5, 105.5,796.34096311264
 32.5, 106.5,869.4099302805705
 32.5, 107.5,915.0151070315263
 32.5, 108.5,916.3896743233862
 32.5, 109.5,894.9366578351835
 32.5, 110.5,878.6832078017038
 32.5, 111.5,866.4388105900123
 32.5, 112.5,869.3995846504795
 32.5, 113.5,929.149586612166
 32.5, 114.5,981.3327778812242
 32.5, 115.5,997.0258851593425
 32.5, 116.5,1006.0293344422726
 32.5, 117.5,1004.2461394375383
 32.5, 118.5,1023.8633836958686
 32.5, 119.5,1046.218554332467
 32.5, 120.5,1065.003902488035
 32.5, 121.5,1173.5017448730512
 32.5, 129.5,2254.4914194797648
 32.5, 130.5,2415.6427181178124
 32.5, 131.5,2634.170739946694
 32.5, 132.5,2275.7069392697563
 32.5,-100.5,530.4909587882717
 32.5,-101.5,434.23190612988236
 32.5,-102.5,392.97931841166763
 32.5,-103.5,362.63190488732454
 32.5,-104.5,338.46983467225505
 32.5,-105.5,371.4375061672824
 32.5,-106.5,276.0788836579706
 32.5,-107.5,270.0918150172922
 32.5,-108.5,318.3556105328146
 32.5,-109.5,300.502593437563
 32.5,-110.5,409.1202676952335
 32.5,-111.5,272.70259208489085
 32.5,-112.5,198.92931434457546
 32.5,-113.5,128.02931291218206
 32.5,-114.5,74.73319119346682
 32.5,-115.5,93.89913984795969
 32.5,-116.5,347.16509266682607
 32.5,-117.5,282.0379357352724
 32.5,-118.5,370.5310412551566
 33.5,   0.5,260.5525910859478
 33.5,   1.5,274.8775924567519
 33.5,   2.5,239.71767657070328
 33.5,   3.5,207.01853845499716
 33.5,   4.5,166.987072237671
 33.5,   5.5,124.66767533390048
 33.5,   6.5,106.62500208876386
 33.5,   7.5,114.57284697337913
 33.5,   8.5,129.87500265494376
 33.5,   9.5,161.00043412031417
 33.5,  -0.5,255.6762987454904
 33.5,  -1.5,279.4694028694568
 33.5,  -2.5,328.67198982372366
 33.5,  -3.5,373.23923205532907
 33.5,  -4.5,450.2138025079822
 33.5,  -5.5,529.8823381099079
 33.5,  -6.5,476.24742306123403
 33.5,  -7.5,412.8107851983273
 33.5,  -8.5,376.6655242707709
 33.5,  10.5,201.09224442851826
 33.5,  11.5,219.1546018190425
 33.5,  35.5,644.6672521448727
 33.5,  36.5,335.2500056797189
 33.5,  37.5,132.56336429898212
 33.5,  38.5,114.37198479486439
 33.5,  39.5,114.88060572229585
 33.5,  40.5,126.70345127556861
 33.5,  41.5,137.28922705583534
 33.5,  42.5,141.63621004715822
 33.5,  43.5,150.12155462390393
 33.5,  44.5,168.81552044893135
 33.5,  45.5,228.3202632252962
 33.5,  46.5,409.32673308002796
 33.5,  47.5,462.74139018661896
 33.5,  48.5,474.203026818497
 33.5,  49.5,427.9099226784732
 33.5,  50.5,336.69957596892175
 33.5,  51.5,218.16896992247425
 33.5,  52.5,118.36810578498992
 33.5,  53.5,71.80732886159215
 33.5,  54.5,79.34224293043775
 33.5,  55.5,64.51293238862579
 33.5,  56.5,106.19008794587492
 33.5,  57.5,150.0331930220127
 33.5,  58.5,180.0762965828823
 33.5,  59.5,215.52888427764694
 33.5,  60.5,192.23750420479942
 33.5,  61.5,200.57888315624464
 33.5,  62.5,233.87500442834252
 33.5,  63.5,269.41681493870146
 33.5,  64.5,297.3676780688352
 33.5,  65.5,298.4952648980864
 33.5,  66.5,332.49871404314865
 33.5,  67.5,410.9482837324513
 33.5,  68.5,442.68319872329977
 33.5,  69.5,573.360787609528
 33.5,  70.5,628.4056157980372
 33.5,  71.5,634.0426870378956
 33.5,  72.5,829.8306193033169
 33.5,  73.5,1059.9853683088359
 33.5,  74.5,928.6698468529846
 33.5,  75.5,738.6827714322457
 33.5,  76.5,481.56595844030386
 33.5,  77.5,337.14612720341523
 33.5,  78.5,247.41810769048234
 33.5,  79.5,200.39698659602942
 33.5,  80.5,194.34009037500826
 33.5,  81.5,213.68491817753898
 33.5,  82.5,254.72457386296375
 33.5,  83.5,306.40819488722707
 33.5,  84.5,363.9008651766284
 33.5,  85.5,390.17802361784317
 33.5,  86.5,437.252162818251
 33.5,  87.5,432.47673366809715
 33.5,  88.5,406.7956972245513
 33.5,  89.5,339.37414357991054
 33.5,  90.5,281.7254375319865
 33.5,  91.5,259.2495735491915
 33.5,  92.5,258.3987134771807
 33.5,  93.5,260.9323331196632
 33.5,  94.5,264.8000050367595
 33.5,  95.5,287.40949001561467
 33.5,  96.5,337.7512997622634
 33.5,  97.5,365.1905248361672
 33.5,  98.5,388.9581972134525
 33.5,  99.5,427.9784556658104
 33.5, -78.5,1298.8957120303453
 33.5, -79.5,1267.1633868037627
 33.5, -80.5,1229.1771790044193
 33.5, -81.5,1195.1780424005
 33.5, -82.5,1158.0577814209053
 33.5, -83.5,1201.818560464629
 33.5, -84.5,1292.6776148401973
 33.5, -85.5,1406.984513332104
 33.5, -86.5,1423.5896835368255
 33.5, -87.5,1380.896150636262
 33.5, -88.5,1401.781064656274
 33.5, -89.5,1431.633649348185
 33.5, -90.5,1385.0082161498483
 33.5, -91.5,1338.6013176770048
 33.5, -92.5,1331.4733022903577
 33.5, -93.5,1320.242266844059
 33.5, -94.5,1259.7000306968034
 33.5, -95.5,1157.9107997211918
 33.5, -96.5,1045.64183590741
 33.5, -97.5,889.5112243035874
 33.5, -98.5,784.3353597706762
 33.5, -99.5,671.1745818956146
 33.5, 100.5,466.9650960016097
 33.5, 101.5,503.3646642628672
